Time (days),Strength of Memory,Learning Method,Material Complexity,Information Relevance,Presentation Type,Sleep Quality,Stress Level,Memory Retention (%)
4.498266320337625,4.990618104855295,Listening,Medium,High,Auditory,Good,Low,47.24385007114177
5.110030202686365,1.6636289969874822,Listening,Low,High,Visual,Poor,High,9.020927279075162
6.833379348291489,3.758922107637665,Watching,Low,Low,Auditory,Good,Low,31.61377031477479
3.662472403278248,4.586156943510747,Watching,Low,High,Textual,Poor,Moderate,49.75109038795681
2.3283996632945976,1.5605920144881924,Doing,High,Low,Textual,Average,Moderate,40.38223730010122
5.586784743904055,4.587163496046797,Listening,Low,Low,Textual,Average,High,31.589200219659304
1.968742533708312,1.8926671063769012,Doing,High,Low,Textual,Average,Low,53.25801925683093
3.128902802868889,4.893859500728253,Listening,Medium,Low,Visual,Poor,Moderate,61.441299949155926
0.6413490312616351,1.7656700917121355,Doing,Low,Medium,Auditory,Average,High,79.74141013269293
0.2749201295666568,4.790461211410259,Doing,High,Medium,Visual,Poor,Moderate,100.0
6.742274061277683,0.7409509290170371,Watching,Low,High,Auditory,Poor,Moderate,3.5066770885033733
5.86826283153422,3.691724052514159,Listening,Low,Low,Auditory,Good,High,23.55917445650031
4.902222022046516,2.894500102266517,Watching,Medium,Low,Visual,Average,Moderate,17.797766930804666
2.9217753164584623,2.650446847052288,Watching,Medium,Low,Visual,Good,High,38.70855371730367
1.295730808488836,1.50572441415128,Watching,High,Low,Textual,Poor,High,36.873542859642825
1.1794155944304938,3.675181053994214,Watching,High,Medium,Auditory,Good,Moderate,78.05444956326187
1.826675997335708,1.358642711508382,Doing,High,Medium,Auditory,Average,Moderate,38.06213518332238
3.889663986472232,2.9877880819314573,Doing,Medium,Medium,Auditory,Poor,Low,43.30893524736316
5.03071186663043,1.639604133681129,Watching,High,High,Auditory,Good,Moderate,2.3397438342411654
4.655361899352346,4.800296209016103,Watching,Medium,Low,Auditory,Average,Low,34.98009966337374
2.031543888927006,0.6288403722604377,Watching,Medium,Medium,Auditory,Average,High,15.989593303824115
6.68857043657604,1.3987772605005646,Listening,Low,Medium,Textual,Good,Moderate,1.9639552063633312
5.191488725200803,1.5903977287435147,Listening,Low,Low,Auditory,Poor,Moderate,0.0
3.925042962328665,2.363305215955174,Watching,High,Medium,Textual,Average,High,26.541254688537173
4.320873149017031,1.5472860884152408,Listening,Medium,Low,Auditory,Poor,Moderate,6.8930236635226665
2.9952404307517506,2.711070906209533,Listening,Medium,Low,Auditory,Average,Low,34.90388744861692
1.8093438275579867,4.426094854663425,Listening,Medium,Medium,Visual,Poor,Moderate,70.13400111621681
2.556211482693705,3.7042853963412687,Doing,Low,High,Auditory,Poor,Low,61.870711724338896
5.3291381622041465,3.109828912408,Watching,Medium,Low,Visual,Average,Moderate,24.13143606380929
0.1993150715453155,0.9005143009220584,Watching,High,High,Visual,Good,Moderate,82.38560470188868
0.900901219497722,3.622964487751741,Listening,High,Medium,Visual,Good,High,78.64926114292179
0.417418229950094,1.2488642793992293,Watching,Low,Low,Textual,Good,Low,73.76469099134358
0.3810287360008939,4.038653236827641,Listening,High,Low,Visual,Poor,High,85.05958738421666
6.00267802967595,1.6252554132956891,Listening,Medium,Medium,Visual,Good,High,12.770735673948929
4.955239229722164,2.376719277444054,Listening,Medium,High,Visual,Good,High,18.677032034022783
3.371799420702544,2.077115910430676,Listening,High,Medium,Auditory,Average,Low,29.41165409826494
0.7750557084919102,4.364662616036855,Watching,Low,Medium,Textual,Poor,High,88.53232185955734
3.492149538306144,1.0694500642103366,Listening,Medium,Medium,Textual,Good,Low,5.365276936923864
3.3669552183859035,3.0454019707315485,Watching,Medium,High,Textual,Average,Low,28.02537972775773
1.295092902379105,1.13927724249378,Watching,Low,Low,Textual,Poor,Moderate,42.739927241584695
3.0935763797420144,3.67158126259484,Listening,Medium,Low,Auditory,Average,Low,44.202944826787245
2.849682667341877,4.572851575075165,Listening,High,Medium,Visual,Good,Low,55.47162740117986
4.349365676560294,2.4557344424026404,Watching,High,Medium,Auditory,Poor,Moderate,24.586930843726748
4.482146190986742,2.6964151711923914,Watching,Low,High,Textual,Poor,High,22.25621708088625
0.4125976674271072,4.673402764172431,Watching,Low,Medium,Auditory,Good,Moderate,96.78257237843115
2.684827040922652,2.844461248922107,Watching,High,High,Auditory,Average,Moderate,40.43441385483239
4.418433418428231,2.6941929712230244,Doing,Low,High,Textual,Poor,Moderate,16.372846844263954
3.571640184202605,3.1024809621693685,Watching,High,High,Visual,Poor,Low,41.5670774716709
6.009779904199424,3.601533813633284,Doing,Low,Medium,Auditory,Poor,Moderate,28.237448853926423
4.64498605817072,0.9809751878916412,Doing,High,Low,Textual,Good,Low,0.9049607092185044
1.224247546861865,4.194997374836822,Watching,Medium,High,Auditory,Average,Low,70.85893389024878
0.586924357062966,2.459772623539666,Watching,Medium,Low,Auditory,Good,Low,85.18722345768435
4.5326930196235775,0.8255682945386849,Doing,High,High,Auditory,Poor,Low,15.007991017260442
0.2829280427371905,4.03782201139196,Listening,Medium,Medium,Visual,Average,High,86.41470184818506
4.141851510786896,2.1962748725882246,Doing,High,High,Auditory,Average,Low,26.37417606684888
6.587588665832207,0.9516537279277428,Listening,Low,High,Auditory,Good,Low,5.495328852207447
4.070771827343565,3.352005677944628,Doing,Medium,Low,Visual,Good,Moderate,39.05877910044458
2.7783724908250016,4.460591090451388,Watching,Medium,Medium,Auditory,Poor,Moderate,56.29661451333194
4.538688707252237,4.494890792362939,Watching,Medium,High,Auditory,Good,Low,34.62051196146085
3.261944944391465,4.809485636640379,Doing,High,Medium,Visual,Good,High,63.014722038791824
3.864755846279951,4.404674568950096,Listening,Medium,Low,Textual,Good,High,39.14463678538147
6.596107180558024,0.5096341370546384,Listening,Low,Medium,Auditory,Good,Moderate,10.235303369486545
2.7641082008253424,2.211085248860256,Doing,Medium,Medium,Textual,Good,High,42.49236497978399
6.732214890385008,4.183441609574764,Doing,Low,Low,Textual,Poor,Moderate,24.64290878912454
6.34691942949684,2.148138526993134,Listening,Medium,High,Textual,Average,High,1.9712816571133152
1.4509588300461456,3.2069682787086777,Watching,Medium,High,Visual,Good,High,66.1757388731271
0.5785929760386417,3.228426263185394,Doing,Low,Medium,Visual,Average,High,100.0
0.7953682095042439,2.142613868174704,Watching,Medium,High,Auditory,Average,Moderate,68.02608544425078
0.2257305969956931,4.570132672765794,Doing,Low,Low,Textual,Good,Moderate,99.66475822743804
0.7516564292159059,2.7645275542375294,Listening,Low,Medium,Visual,Good,Low,78.798918731483
4.812746736572862,2.5915289267187536,Watching,Low,Medium,Visual,Average,Low,20.89626508727527
0.59120167437558,4.988811855478532,Doing,Medium,High,Textual,Poor,High,100.0
2.300931849026953,2.720751638326775,Listening,Medium,High,Visual,Average,High,44.08726866448362
5.929639645689236,1.3027921336786148,Listening,Low,High,Textual,Poor,High,0.5275568588069359
0.2605763565771984,2.8088124028854717,Listening,Medium,Medium,Visual,Average,Moderate,93.79933209716548
5.719832529863657,4.1630753098396855,Listening,High,High,Textual,Good,High,10.30782277842266
2.04479794593646,3.9958714710422663,Listening,Low,Medium,Visual,Poor,Low,70.29217155807703
0.915337310589428,4.04861794298812,Watching,Low,High,Visual,Average,High,85.33589145199674
4.907486441012639,3.686107027990603,Doing,High,Medium,Visual,Poor,Low,33.823621592183315
4.4397056427812,1.643980230800097,Listening,High,Medium,Visual,Good,High,18.21353102423942
6.1545568933366654,4.379378386281042,Doing,Low,Medium,Textual,Poor,High,29.821578953754567
5.171990202246811,4.520495594193193,Doing,High,High,Auditory,Good,High,52.510990800129726
5.644018419655455,1.3736871347834707,Doing,Low,High,Auditory,Good,Low,11.841276999168707
2.046038550742015,1.0870503644812726,Watching,Medium,Low,Visual,Poor,Low,19.45828458156844
1.3243328520800877,4.8902223586510045,Listening,High,Medium,Auditory,Good,Moderate,80.49545116407026
5.279241786321922,4.407457836426655,Doing,Low,High,Visual,Good,Low,34.97840867462328
5.667159700944121,4.51956266244476,Listening,Low,Low,Auditory,Good,High,26.79367133639781
6.934485479804645,4.4886937308097785,Listening,Low,Low,Visual,Poor,Low,21.93146516301213
2.947061970688843,2.937590708151778,Watching,High,High,Auditory,Good,High,44.1066072718709
2.666924791970204,3.4088078149960985,Watching,Medium,Medium,Auditory,Average,High,43.05455426765016
5.457249429119778,2.9541328346013875,Doing,Medium,Low,Visual,Good,Low,16.495310073587348
2.451544427745824,0.7304285713564809,Watching,High,Low,Auditory,Average,Moderate,5.089785060270312
6.522225546664597,3.854763884087477,Watching,Low,Medium,Visual,Poor,Low,23.28876396991087
6.023047987716781,2.773994150011461,Listening,Low,High,Auditory,Average,Low,12.596700609665705
3.060058788887627,3.414690836556034,Watching,Low,Medium,Textual,Good,High,50.34592822183079
5.281010367761332,2.761879122389909,Doing,High,Medium,Textual,Good,Low,27.05192734493903
5.306345831184308,2.713150950451052,Watching,High,High,Textual,Good,Moderate,19.00170137297651
0.811554694967935,1.2730509926499507,Listening,Low,Low,Visual,Good,High,58.59160223092489
6.32761505608901,1.7542117181351702,Doing,Low,Medium,Visual,Good,Low,6.491455893578938
3.5862413698902147,1.2148371137478011,Doing,Low,Low,Visual,Good,Moderate,18.07735470059137
5.802556516143417,1.380498330314041,Listening,High,Low,Textual,Poor,High,9.371288696579086
2.3083422471112214,4.878398211891372,Watching,High,Low,Auditory,Good,Moderate,59.9981918726764
6.279110276623784,1.189010505974893,Doing,Medium,High,Visual,Average,Moderate,16.019668316214226
2.785491583265726,1.7117169093734343,Watching,Low,Low,Textual,Average,High,27.45657741245601
0.1747797952140586,3.1576534598236323,Listening,Low,Medium,Visual,Average,Low,100.0
6.34713563729292,3.2458035930648883,Doing,Medium,Medium,Visual,Poor,Moderate,21.189423658138622
0.7298780698243216,1.1928835838472307,Doing,Low,Medium,Auditory,Average,High,68.88767859082802
2.303264099373863,4.071728416033455,Doing,Medium,High,Visual,Average,Low,55.37102362936592
6.655427572650554,4.033412905607713,Listening,High,Medium,Visual,Average,Moderate,28.581067672039826
6.659189313869137,1.56792966891751,Listening,Medium,High,Auditory,Poor,High,0.0
4.0567214280506745,1.798998362039572,Watching,Medium,Low,Visual,Average,Moderate,10.104360928321375
4.459676763971615,4.720945394567736,Listening,High,Low,Visual,Average,Low,46.64042044708567
3.194274101650407,4.215521506907651,Doing,Low,High,Auditory,Poor,Low,53.21862041165906
2.1231543247166456,3.640086648781357,Doing,Medium,High,Visual,Good,Low,63.16537432264303
2.36778536305242,0.8700494967977024,Doing,Medium,High,Visual,Average,High,10.422560576214446
4.740377346931565,2.382188364061591,Listening,Low,Low,Textual,Good,Low,16.255184159165154
5.291384253119992,3.0168584243457217,Watching,Medium,High,Auditory,Average,Low,25.39397469790745
5.561895401708354,1.343350795926996,Doing,High,Low,Textual,Poor,High,7.848974923769793
5.548365185282422,2.5170196194870105,Listening,Medium,Low,Auditory,Good,Low,16.45650957308977
0.7293221110359636,3.2046164486991047,Doing,Low,Medium,Visual,Poor,Low,89.04634416762414
3.5115001024478123,1.9731950605192965,Watching,Low,Low,Textual,Good,Low,16.786464823777727
0.4971554441148456,4.014251685277192,Listening,Medium,High,Textual,Poor,High,98.72378861073548
3.891749288033776,4.282023117374624,Doing,Low,High,Textual,Good,Low,37.637244869920735
3.146560459476301,1.9562426124533183,Doing,Low,High,Textual,Good,Moderate,13.610642007399887
6.225158861032268,4.273957195216058,Watching,Medium,Low,Auditory,Good,High,17.365177367237518
2.521313586609343,0.9660945474635676,Doing,Medium,Low,Visual,Average,Moderate,14.637316084800634
0.9077624133504804,4.269780943801953,Doing,Low,Medium,Visual,Good,High,91.8051547695814
1.0866426061645675,1.1873769425042746,Watching,Medium,Medium,Textual,Good,High,33.18926959011144
5.354423358850559,0.8731721862937671,Listening,High,High,Visual,Average,High,6.659139441171129
4.365704636882201,3.3879893199845506,Doing,Medium,Low,Visual,Average,Moderate,34.79322936735559
0.7977464652472527,2.6237181458988243,Watching,Low,High,Auditory,Poor,Low,76.46706842008719
0.6803369621934823,4.585507701857748,Watching,High,High,Visual,Poor,Low,83.17357600106425
4.936687007067928,2.1343513824088216,Watching,Low,High,Visual,Average,Low,24.97303878839353
0.6020647439129353,1.7921851854693291,Watching,Low,Medium,Visual,Average,Low,73.62921123462503
5.770834409103458,2.7533070776488926,Doing,High,High,Visual,Average,High,15.209263877827516
4.973071367379824,2.551757835958976,Listening,Medium,Medium,Textual,Average,High,21.39054854979935
0.6613065864291083,2.049926207977347,Listening,Low,Low,Auditory,Average,Moderate,80.90053697501237
0.6853802271878242,3.6218358441424794,Doing,Medium,High,Auditory,Poor,Low,85.32590453295825
6.90781309165811,3.9180282526125874,Doing,Medium,Medium,Auditory,Average,High,18.677495610752512
2.6824684907172305,4.338427860635615,Listening,High,Low,Visual,Average,Low,54.295542392199714
2.657430814761548,4.877854721196543,Watching,Low,Medium,Textual,Poor,Low,64.3325528329535
5.708317014076767,1.69995286459627,Watching,High,High,Auditory,Good,Moderate,9.02775931426088
6.636015183948625,3.722420671204827,Watching,High,Low,Textual,Poor,High,26.19455573656741
6.903407340377809,2.2741620597308536,Watching,Low,Low,Auditory,Poor,Low,10.704669245806922
5.298309478286697,3.5468688737799865,Doing,Low,Low,Textual,Average,Moderate,22.01337275336249
2.696191140163319,2.641917606571492,Doing,High,Medium,Visual,Good,Moderate,39.68470138971487
0.6761549452208144,4.971978962455692,Doing,High,Medium,Visual,Poor,Low,92.2933602807788
5.4623137198993135,3.780059611058375,Doing,High,Medium,Auditory,Good,Low,36.46218935268219
3.952989323177055,4.78621085195446,Doing,Low,Low,Auditory,Poor,Moderate,55.81707776956781
3.0271318638041365,4.257362972665336,Doing,Low,High,Auditory,Average,Moderate,64.42127139774679
6.353845257153679,4.56305455023517,Listening,High,High,Visual,Poor,Low,28.637040783245983
0.8672626279124442,4.164886387466037,Watching,Low,Low,Visual,Poor,Low,80.06450679064574
3.499113219606929,2.5662160866916013,Watching,Low,High,Auditory,Poor,Moderate,26.591626808623165
0.1783401488951915,1.6330480400609797,Doing,Low,Low,Auditory,Good,High,88.84737966831165
3.333758429759472,2.16644078952735,Listening,Medium,High,Visual,Good,Moderate,25.604182635719518
0.4884926022046777,0.5910630468797771,Doing,Medium,High,Auditory,Average,Moderate,49.6290692000222
0.9198436222496964,2.857969253591002,Doing,High,High,Auditory,Good,High,87.60202405198004
0.9109311027620236,2.7727601012168392,Doing,Medium,Medium,Auditory,Good,Low,83.99971572517796
4.579551084600839,2.863627091737197,Listening,High,Medium,Visual,Good,Moderate,30.89553497535501
5.247709666931421,4.883140512374287,Doing,High,Low,Visual,Average,Low,42.74040393896305
4.1252444791704015,4.601543015546777,Listening,Low,Medium,Textual,Average,High,43.8052252458574
6.738990584474339,1.227707502485486,Doing,High,Low,Textual,Average,Moderate,6.000570905483088
2.6866069987135583,2.1599713470015014,Watching,High,Medium,Textual,Average,Low,28.905323157059943
2.0714133953448397,2.4078028075846785,Watching,High,High,Textual,Poor,Low,47.51059621163192
6.093333984507276,2.122398130332414,Watching,High,Medium,Auditory,Average,Low,12.66015533723186
1.6428112857842234,4.093231836217608,Doing,Low,Medium,Visual,Average,Low,66.69863969875843
6.746235522140218,2.858169514404141,Watching,Low,Medium,Visual,Poor,Low,11.75550245164975
0.1838658753597327,3.0744491763723127,Watching,High,Low,Textual,Poor,Low,87.86321041561945
6.7921639042827096,4.338561015445665,Doing,Medium,Low,Auditory,Good,Moderate,31.76251896422259
0.3978033924589752,4.126676690369114,Listening,Medium,High,Visual,Good,Moderate,95.0176035716708
6.248887484516691,1.0949518526913486,Doing,High,High,Visual,Average,High,11.85037320703935
3.741137652695469,3.712615628376354,Watching,Low,High,Auditory,Good,Low,34.79391426863528
6.951457093223172,2.45946258005916,Doing,High,Medium,Auditory,Poor,High,13.637598968859084
0.6091962966742521,1.825920063781252,Listening,High,High,Textual,Good,Moderate,75.79308548237046
3.9215945623691137,0.7250846940598386,Doing,Low,Low,Textual,Good,High,10.077257722836013
6.788187495771783,2.692623021554529,Watching,Medium,High,Auditory,Average,Moderate,22.25163210340805
3.709375124774027,2.099465063260391,Doing,High,High,Visual,Poor,Moderate,23.6798344808624
4.442850603133311,1.6318086785438035,Listening,Low,High,Auditory,Poor,High,4.7300763034143705
4.900665953993858,3.626022783186309,Doing,Low,High,Auditory,Good,Moderate,41.06844175757102
3.236333346897636,3.9626842429201417,Watching,High,High,Visual,Good,Moderate,44.35271354826342
