time_days,strength_of_memory,learning_method,material_complexity,information_relevance,presentation_type,sleep_quality,stress_level,memory_retention_%
5.11003020268637,1.66362899698748,Listening,Low,High,Visual,Poor,High,9.02092727907516
6.83337934829149,3.75892210763767,Listening + Watching,Low,Low,Auditory,Good,Low,31.6137703147748
3.66247240327825,4.58615694351075,Watching,Low,High,Textual,Poor,Moderate,49.7510903879568
2.3283996632946,1.56059201448819,Listening + Watching,High,Low,Textual,Average,Moderate,40.3822373001012
5.58678474390406,4.5871634960468,Listening,Low,Low,Textual,Average,High,31.5892002196593
1.96874253370831,1.8926671063769,Doing,High,Low,Textual,Average,Low,53.2580192568309
3.12890280286889,4.89385950072825,Listening + Watching,Medium,Low,Visual,Poor,Moderate,61.4412999491559
0.641349031261635,1.76567009171214,Doing,Low,Medium,Auditory,Average,High,79.7414101326929
0.274920129566657,4.79046121141026,Listening + Watching,High,Medium,Visual,Poor,Moderate,100
6.74227406127768,0.740950929017037,Watching,Low,High,Auditory,Poor,Moderate,3.50667708850337
5.86826283153422,3.69172405251416,Listening,Low,Low,Auditory,Good,High,23.5591744565003
4.90222202204652,2.89450010226652,Listening + Watching,Medium,Low,Visual,Average,Moderate,17.7977669308047
2.92177531645846,2.65044684705229,Watching,Medium,Low,Visual,Good,High,38.7085537173037
1.29573080848884,1.50572441415128,Watching,High,Low,Textual,Poor,High,36.8735428596428
1.17941559443049,3.67518105399421,Watching,High,Medium,Auditory,Good,Moderate,78.0544495632619
1.82667599733571,1.35864271150838,Doing,High,Medium,Auditory,Average,Moderate,38.0621351833224
3.88966398647223,2.98778808193146,Doing,Medium,Medium,Auditory,Poor,Low,43.3089352473632
5.03071186663043,1.63960413368113,Watching,High,High,Auditory,Good,Moderate,2.33974383424117
4.65536189935235,4.8002962090161,Watching,Medium,Low,Auditory,Average,Low,34.9800996633737
2.03154388892701,0.628840372260438,Listening + Watching,Medium,Medium,Auditory,Average,High,15.9895933038241
6.68857043657604,1.39877726050056,Listening + Watching,Low,Medium,Textual,Good,Moderate,1.96395520636333
5.1914887252008,1.59039772874351,Listening,Low,Low,Auditory,Poor,Moderate,0
3.92504296232867,2.36330521595517,Listening + Watching,High,Medium,Textual,Average,High,26.5412546885372
4.32087314901703,1.54728608841524,Listening,Medium,Low,Auditory,Poor,Moderate,6.89302366352267
2.99524043075175,2.71107090620953,Listening,Medium,Low,Auditory,Average,Low,34.9038874486169
1.80934382755799,4.42609485466343,Listening,Medium,Medium,Visual,Poor,Moderate,70.1340011162168
2.55621148269371,3.70428539634127,Doing,Low,High,Auditory,Poor,Low,61.8707117243389
5.32913816220415,3.109828912408,Listening + Watching,Medium,Low,Visual,Average,Moderate,24.1314360638093
0.199315071545316,0.900514300922058,Watching,High,High,Visual,Good,Moderate,82.3856047018887
0.900901219497722,3.62296448775174,Listening,High,Medium,Visual,Good,High,78.6492611429218
0.417418229950094,1.24886427939923,Watching,Low,Low,Textual,Good,Low,73.7646909913436
0.381028736000894,4.03865323682764,Listening,High,Low,Visual,Poor,High,85.0595873842167
6.00267802967595,1.62525541329569,Listening + Watching,Medium,Medium,Visual,Good,High,12.7707356739489
4.95523922972216,2.37671927744405,Listening,Medium,High,Visual,Good,High,18.6770320340228
3.37179942070254,2.07711591043068,Listening + Watching,High,Medium,Auditory,Average,Low,29.4116540982649
0.77505570849191,4.36466261603686,Watching,Low,Medium,Textual,Poor,High,88.5323218595573
3.49214953830614,1.06945006421034,Listening + Watching,Medium,Medium,Textual,Good,Low,5.36527693692386
3.3669552183859,3.04540197073155,Watching,Medium,High,Textual,Average,Low,28.0253797277577
1.29509290237911,1.13927724249378,Listening + Watching,Low,Low,Textual,Poor,Moderate,42.7399272415847
3.09357637974201,3.67158126259484,Listening,Medium,Low,Auditory,Average,Low,44.2029448267872
2.84968266734188,4.57285157507517,Listening,High,Medium,Visual,Good,Low,55.4716274011799
4.34936567656029,2.45573444240264,Listening + Watching,High,Medium,Auditory,Poor,Moderate,24.5869308437267
4.48214619098674,2.69641517119239,Watching,Low,High,Textual,Poor,High,22.2562170808863
0.412597667427107,4.67340276417243,Watching,Low,Medium,Auditory,Good,Moderate,96.7825723784312
2.68482704092265,2.84446124892211,Watching,High,High,Auditory,Average,Moderate,40.4344138548324
4.41843341842823,2.69419297122302,Listening + Watching,Low,High,Textual,Poor,Moderate,16.372846844264
3.57164018420261,3.10248096216937,Listening + Watching,High,High,Visual,Poor,Low,41.5670774716709
6.00977990419942,3.60153381363328,Listening + Watching,Low,Medium,Auditory,Poor,Moderate,28.2374488539264
4.64498605817072,0.980975187891641,Listening + Watching,High,Low,Textual,Good,Low,0.904960709218504
1.22424754686187,4.19499737483682,Watching,Medium,High,Auditory,Average,Low,70.8589338902488
0.586924357062966,2.45977262353967,Watching,Medium,Low,Auditory,Good,Low,85.1872234576844
4.53269301962358,0.825568294538685,Doing,High,High,Auditory,Poor,Low,15.0079910172604
0.282928042737191,4.03782201139196,Listening + Watching,Medium,Medium,Visual,Average,High,86.4147018481851
4.1418515107869,2.19627487258822,Doing,High,High,Auditory,Average,Low,26.3741760668489
6.58758866583221,0.951653727927743,Listening + Watching,Low,High,Auditory,Good,Low,5.49532885220745
4.07077182734357,3.35200567794463,Doing,Medium,Low,Visual,Good,Moderate,39.0587791004446
2.778372490825,4.46059109045139,Watching,Medium,Medium,Auditory,Poor,Moderate,56.2966145133319
4.53868870725224,4.49489079236294,Watching,Medium,High,Auditory,Good,Low,34.6205119614609
3.26194494439147,4.80948563664038,Doing,High,Medium,Visual,Good,High,63.0147220387918
3.86475584627995,4.4046745689501,Listening,Medium,Low,Textual,Good,High,39.1446367853815
6.59610718055802,0.509634137054638,Listening + Watching,Low,Medium,Auditory,Good,Moderate,10.2353033694865
2.76410820082534,2.21108524886026,Doing,Medium,Medium,Textual,Good,High,42.492364979784
6.73221489038501,4.18344160957476,Doing,Low,Low,Textual,Poor,Moderate,24.6429087891245
6.34691942949684,2.14813852699313,Listening,Medium,High,Textual,Average,High,1.97128165711332
1.45095883004615,3.20696827870868,Watching,Medium,High,Visual,Good,High,66.1757388731271
0.578592976038642,3.22842626318539,Doing,Low,Medium,Visual,Average,High,100
0.795368209504244,2.1426138681747,Watching,Medium,High,Auditory,Average,Moderate,68.0260854442508
0.225730596995693,4.57013267276579,Listening + Watching,Low,Low,Textual,Good,Moderate,99.664758227438
0.751656429215906,2.76452755423753,Listening,Low,Medium,Visual,Good,Low,78.798918731483
4.81274673657286,2.59152892671875,Watching,Low,Medium,Visual,Average,Low,20.8962650872753
0.59120167437558,4.98881185547853,Doing,Medium,High,Textual,Poor,High,100
2.30093184902695,2.72075163832678,Listening,Medium,High,Visual,Average,High,44.0872686644836
5.92963964568924,1.30279213367861,Listening,Low,High,Textual,Poor,High,0.527556858806936
0.260576356577198,2.80881240288547,Listening,Medium,Medium,Visual,Average,Moderate,93.7993320971655
5.71983252986366,4.16307530983969,Listening,High,High,Textual,Good,High,10.3078227784227
2.04479794593646,3.99587147104227,Listening,Low,Medium,Visual,Poor,Low,70.292171558077
0.915337310589428,4.04861794298812,Listening + Watching,Low,High,Visual,Average,High,85.3358914519967
4.90748644101264,3.6861070279906,Listening + Watching,High,Medium,Visual,Poor,Low,33.8236215921833
4.4397056427812,1.6439802308001,Listening,High,Medium,Visual,Good,High,18.2135310242394
6.15455689333667,4.37937838628104,Doing,Low,Medium,Textual,Poor,High,29.8215789537546
5.17199020224681,4.52049559419319,Doing,High,High,Auditory,Good,High,52.5109908001297
5.64401841965546,1.37368713478347,Listening + Watching,Low,High,Auditory,Good,Low,11.8412769991687
2.04603855074202,1.08705036448127,Watching,Medium,Low,Visual,Poor,Low,19.4582845815684
1.32433285208009,4.890222358651,Listening,High,Medium,Auditory,Good,Moderate,80.4954511640703
5.27924178632192,4.40745783642666,Doing,Low,High,Visual,Good,Low,34.9784086746233
5.66715970094412,4.51956266244476,Listening + Watching,Low,Low,Auditory,Good,High,26.7936713363978
6.93448547980465,4.48869373080978,Listening + Watching,Low,Low,Visual,Poor,Low,21.9314651630121
2.94706197068884,2.93759070815178,Watching,High,High,Auditory,Good,High,44.1066072718709
2.6669247919702,3.4088078149961,Watching,Medium,Medium,Auditory,Average,High,43.0545542676502
5.45724942911978,2.95413283460139,Doing,Medium,Low,Visual,Good,Low,16.4953100735873
2.45154442774582,0.730428571356481,Watching,High,Low,Auditory,Average,Moderate,5.08978506027031
6.5222255466646,3.85476388408748,Watching,Low,Medium,Visual,Poor,Low,23.2887639699109
6.02304798771678,2.77399415001146,Listening,Low,High,Auditory,Average,Low,12.5967006096657
3.06005878888763,3.41469083655603,Listening + Watching,Low,Medium,Textual,Good,High,50.3459282218308
5.28101036776133,2.76187912238991,Listening + Watching,High,Medium,Textual,Good,Low,27.051927344939
5.30634583118431,2.71315095045105,Watching,High,High,Textual,Good,Moderate,19.0017013729765
0.811554694967935,1.27305099264995,Listening + Watching,Low,Low,Visual,Good,High,58.5916022309249
6.32761505608901,1.75421171813517,Listening + Watching,Low,Medium,Visual,Good,Low,6.49145589357894
3.58624136989021,1.2148371137478,Doing,Low,Low,Visual,Good,Moderate,18.0773547005914
5.80255651614342,1.38049833031404,Listening + Watching,High,Low,Textual,Poor,High,9.37128869657909
2.30834224711122,4.87839821189137,Watching,High,Low,Auditory,Good,Moderate,59.9981918726764
6.27911027662378,1.18901050597489,Doing,Medium,High,Visual,Average,Moderate,16.0196683162142
2.78549158326573,1.71171690937343,Listening + Watching,Low,Low,Textual,Average,High,27.456577412456
0.174779795214059,3.15765345982363,Listening + Watching,Low,Medium,Visual,Average,Low,100
6.34713563729292,3.24580359306489,Doing,Medium,Medium,Visual,Poor,Moderate,21.1894236581386
0.729878069824322,1.19288358384723,Doing,Low,Medium,Auditory,Average,High,68.887678590828
2.30326409937386,4.07172841603346,Listening + Watching,Medium,High,Visual,Average,Low,55.3710236293659
6.65542757265055,4.03341290560771,Listening,High,Medium,Visual,Average,Moderate,28.5810676720398
6.65918931386914,1.56792966891751,Listening,Medium,High,Auditory,Poor,High,0
4.05672142805067,1.79899836203957,Listening + Watching,Medium,Low,Visual,Average,Moderate,10.1043609283214
4.45967676397162,4.72094539456774,Listening + Watching,High,Low,Visual,Average,Low,46.6404204470857
3.19427410165041,4.21552150690765,Doing,Low,High,Auditory,Poor,Low,53.2186204116591
2.12315432471665,3.64008664878136,Doing,Medium,High,Visual,Good,Low,63.165374322643
2.36778536305242,0.870049496797702,Listening + Watching,Medium,High,Visual,Average,High,10.4225605762144
4.74037734693157,2.38218836406159,Listening + Watching,Low,Low,Textual,Good,Low,16.2551841591652
5.29138425311999,3.01685842434572,Listening + Watching,Medium,High,Auditory,Average,Low,25.3939746979075
5.56189540170835,1.343350795927,Listening + Watching,High,Low,Textual,Poor,High,7.84897492376979
5.54836518528242,2.51701961948701,Listening,Medium,Low,Auditory,Good,Low,16.4565095730898
0.729322111035964,3.2046164486991,Doing,Low,Medium,Visual,Poor,Low,89.0463441676241
3.51150010244781,1.9731950605193,Watching,Low,Low,Textual,Good,Low,16.7864648237777
0.497155444114846,4.01425168527719,Listening + Watching,Medium,High,Textual,Poor,High,98.7237886107355
3.89174928803378,4.28202311737462,Listening + Watching,Low,High,Textual,Good,Low,37.6372448699207
3.1465604594763,1.95624261245332,Listening + Watching,Low,High,Textual,Good,Moderate,13.6106420073999
6.22515886103227,4.27395719521606,Watching,Medium,Low,Auditory,Good,High,17.3651773672375
2.52131358660934,0.966094547463568,Doing,Medium,Low,Visual,Average,Moderate,14.6373160848006
0.90776241335048,4.26978094380195,Doing,Low,Medium,Visual,Good,High,91.8051547695814
1.08664260616457,1.18737694250427,Listening + Watching,Medium,Medium,Textual,Good,High,33.1892695901114
5.35442335885056,0.873172186293767,Listening + Watching,High,High,Visual,Average,High,6.65913944117113
4.3657046368822,3.38798931998455,Doing,Medium,Low,Visual,Average,Moderate,34.7932293673556
0.797746465247253,2.62371814589882,Watching,Low,High,Auditory,Poor,Low,76.4670684200872
0.680336962193482,4.58550770185775,Listening + Watching,High,High,Visual,Poor,Low,83.1735760010643
4.93668700706793,2.13435138240882,Watching,Low,High,Visual,Average,Low,24.9730387883935
0.602064743912935,1.79218518546933,Watching,Low,Medium,Visual,Average,Low,73.629211234625
5.77083440910346,2.75330707764889,Doing,High,High,Visual,Average,High,15.2092638778275
4.97307136737982,2.55175783595898,Listening + Watching,Medium,Medium,Textual,Average,High,21.3905485497994
0.661306586429108,2.04992620797735,Listening,Low,Low,Auditory,Average,Moderate,80.9005369750124
0.685380227187824,3.62183584414248,Doing,Medium,High,Auditory,Poor,Low,85.3259045329583
6.90781309165811,3.91802825261259,Doing,Medium,Medium,Auditory,Average,High,18.6774956107525
2.68246849071723,4.33842786063562,Listening,High,Low,Visual,Average,Low,54.2955423921997
2.65743081476155,4.87785472119654,Listening + Watching,Low,Medium,Textual,Poor,Low,64.3325528329535
5.70831701407677,1.69995286459627,Watching,High,High,Auditory,Good,Moderate,9.02775931426088
6.63601518394863,3.72242067120483,Watching,High,Low,Textual,Poor,High,26.1945557365674
6.90340734037781,2.27416205973085,Watching,Low,Low,Auditory,Poor,Low,10.7046692458069
5.2983094782867,3.54686887377999,Listening + Watching,Low,Low,Textual,Average,Moderate,22.0133727533625
2.69619114016332,2.64191760657149,Doing,High,Medium,Visual,Good,Moderate,39.6847013897149
0.676154945220814,4.97197896245569,Doing,High,Medium,Visual,Poor,Low,92.2933602807788
5.46231371989931,3.78005961105838,Doing,High,Medium,Auditory,Good,Low,36.4621893526822
3.95298932317706,4.78621085195446,Doing,Low,Low,Auditory,Poor,Moderate,55.8170777695678
3.02713186380414,4.25736297266534,Doing,Low,High,Auditory,Average,Moderate,64.4212713977468
6.35384525715368,4.56305455023517,Listening,High,High,Visual,Poor,Low,28.637040783246
0.867262627912444,4.16488638746604,Watching,Low,Low,Visual,Poor,Low,80.0645067906457
3.49911321960693,2.5662160866916,Watching,Low,High,Auditory,Poor,Moderate,26.5916268086232
0.178340148895192,1.63304804006098,Listening + Watching,Low,Low,Auditory,Good,High,88.8473796683117
3.33375842975947,2.16644078952735,Listening,Medium,High,Visual,Good,Moderate,25.6041826357195
0.488492602204678,0.591063046879777,Doing,Medium,High,Auditory,Average,Moderate,49.6290692000222
0.919843622249696,2.857969253591,Doing,High,High,Auditory,Good,High,87.60202405198
0.910931102762024,2.77276010121684,Doing,Medium,Medium,Auditory,Good,Low,83.999715725178
4.57955108460084,2.8636270917372,Listening,High,Medium,Visual,Good,Moderate,30.895534975355
5.24770966693142,4.88314051237429,Listening + Watching,High,Low,Visual,Average,Low,42.7404039389631
4.1252444791704,4.60154301554678,Listening,Low,Medium,Textual,Average,High,43.8052252458574
6.73899058447434,1.22770750248549,Listening + Watching,High,Low,Textual,Average,Moderate,6.00057090548309
2.68660699871356,2.1599713470015,Watching,High,Medium,Textual,Average,Low,28.9053231570599
2.07141339534484,2.40780280758468,Listening + Watching,High,High,Textual,Poor,Low,47.5105962116319
6.09333398450728,2.12239813033241,Watching,High,Medium,Auditory,Average,Low,12.6601553372319
1.64281128578422,4.09323183621761,Listening + Watching,Low,Medium,Visual,Average,Low,66.6986396987584
6.74623552214022,2.85816951440414,Watching,Low,Medium,Visual,Poor,Low,11.7555024516498
0.183865875359733,3.07444917637231,Watching,High,Low,Textual,Poor,Low,87.8632104156195
6.79216390428271,4.33856101544567,Doing,Medium,Low,Auditory,Good,Moderate,31.7625189642226
0.397803392458975,4.12667669036911,Listening + Watching,Medium,High,Visual,Good,Moderate,95.0176035716708
6.24888748451669,1.09495185269135,Doing,High,High,Visual,Average,High,11.8503732070394
3.74113765269547,3.71261562837635,Watching,Low,High,Auditory,Good,Low,34.7939142686353
6.95145709322317,2.45946258005916,Doing,High,Medium,Auditory,Poor,High,13.6375989688591
0.609196296674252,1.82592006378125,Listening,High,High,Textual,Good,Moderate,75.7930854823705
3.92159456236911,0.725084694059839,Doing,Low,Low,Textual,Good,High,10.077257722836
6.78818749577178,2.69262302155453,Listening + Watching,Medium,High,Auditory,Average,Moderate,22.2516321034081
3.70937512477403,2.09946506326039,Doing,High,High,Visual,Poor,Moderate,23.6798344808624
4.44285060313331,1.6318086785438,Listening,Low,High,Auditory,Poor,High,4.73007630341437
4.90066595399386,3.62602278318631,Doing,Low,High,Auditory,Good,Moderate,41.068441757571
3.23633334689764,3.96268424292014,Watching,High,High,Visual,Good,Moderate,44.3527135482634
4.43015075258004,1.60155283563241,Watching,Low,Low,Visual,Good,High,6.22422010191938
4.13176875226939,0.722513465057063,Watching,High,Medium,Textual,Average,High,4.24393662522951
